item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
212549,complete,7/4/2016,bata_leena-5615458-39-6,399.0,1,399.0,100148372,Women's Fashion,\N,0.0,cod,7/4/2016,Net, 399 ,2016,7,2016-7,7-2016,FY17,103,,,,,
212551,canceled,7/4/2016,UK_Gift Box Habshi Halwa 500 Gms,340.0,1,340.0,100148373,Soghaat,\N,0.0,cod,7/4/2016,Gross, 340 ,2016,7,2016-7,7-2016,FY17,407,,,,,
212552,complete,7/4/2016,Relaxsit_RS-57,2500.0,1,2500.0,100148374,Home & Living,\N,0.0,cod,7/4/2016,Net," 2,500 ",2016,7,2016-7,7-2016,FY17,484,,,,,
212553,complete,7/4/2016,MYWALET_MW-007-BLACK,455.0,1,255.0,100148375,Men's Fashion,45239,200.0,cod,7/4/2016,Net, 455 ,2016,7,2016-7,7-2016,FY17,485,,,,,
212554,complete,7/4/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,150.0,100148376,Soghaat,\N,200.0,cod,7/4/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,407,,,,,
212555,complete,7/4/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,150.0,100148377,Soghaat,\N,200.0,cod,7/4/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,407,,,,,
212556,complete,7/4/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,150.0,100148378,Soghaat,\N,200.0,cod,7/4/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,407,,,,,
212557,order_refunded,7/4/2016,QMobile Noir Z10,16500.0,1,16500.0,100148379,Mobiles & Tablets,C-ISB-34710,0.0,cod,7/4/2016,Valid," 16,500 ",2016,7,2016-7,7-2016,FY17,79,,,,,
212558,complete,7/4/2016,Dany_6954217552453,6900.0,1,7710.0,100148380,Mobiles & Tablets,\N,0.0,cod,7/4/2016,Net," 6,900 ",2016,7,2016-7,7-2016,FY17,486,,,,,
212559,complete,7/4/2016,Rajesh_RAJ57,810.0,1,7710.0,100148380,Appliances,\N,0.0,cod,7/4/2016,Net, 810 ,2016,7,2016-7,7-2016,FY17,486,,,,,
212560,canceled,7/4/2016,RS_Soan Papri-250gm,150.0,2,580.0,100148381,Soghaat,\N,0.0,cod,7/4/2016,Gross, 300 ,2016,7,2016-7,7-2016,FY17,431,,,,,
212561,canceled,7/4/2016,RS_Habshi Halwa Tin,280.0,1,580.0,100148381,Soghaat,\N,0.0,cod,7/4/2016,Gross, 280 ,2016,7,2016-7,7-2016,FY17,431,,,,,
212562,complete,7/4/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,150.0,100148382,Soghaat,\N,200.0,cod,7/4/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,407,,,,,
212563,complete,7/4/2016,ihijab_PN037,719.0,1,719.0,100148383,Women's Fashion,\N,0.0,cod,7/4/2016,Net, 719 ,2016,7,2016-7,7-2016,FY17,487,,,,,
212564,complete,7/4/2016,Dany_6954217552453,6900.0,1,6900.0,100148384,Mobiles & Tablets,\N,0.0,cod,7/4/2016,Net," 6,900 ",2016,7,2016-7,7-2016,FY17,488,,,,,
212565,order_refunded,7/4/2016,dawlance_Reddish DW-115CHZ White,13895.0,1,13895.0,100148385,Appliances,\N,0.0,cod,7/4/2016,Valid," 13,895 ",2016,7,2016-7,7-2016,FY17,489,,,,,
212566,canceled,7/4/2016,Audionic_ B-800,1375.0,1,1375.0,100148386,Computing,\N,0.0,cod,7/4/2016,Gross," 1,375 ",2016,7,2016-7,7-2016,FY17,353,,,,,
212567,canceled,7/4/2016,UK_Tea Rusk Regular 220 Gms,75.0,2,245.0,100148387,Soghaat,\N,0.0,cod,7/4/2016,Gross, 150 ,2016,7,2016-7,7-2016,FY17,490,,,,,
212568,canceled,7/4/2016,UK_Tea Rusk Sugar Free 220 Gms,95.0,1,245.0,100148387,Soghaat,\N,0.0,cod,7/4/2016,Gross, 95 ,2016,7,2016-7,7-2016,FY17,490,,,,,
212569,complete,7/4/2016,Ctees_Paris Keychain,325.0,1,200.0,100148388,Men's Fashion,\N,0.0,cod,7/4/2016,Net, 325 ,2016,7,2016-7,7-2016,FY17,491,,,,,
212571,order_refunded,7/5/2016,Audionic_B-880,1375.0,1,1375.0,100148390,Computing,\N,0.0,cod,7/5/2016,Valid," 1,375 ",2016,7,2016-7,7-2016,FY17,353,,,,,
212572,order_refunded,7/5/2016,Veet_5,165.0,1,165.0,100148391,Beauty & Grooming,\N,0.0,cod,7/5/2016,Valid, 165 ,2016,7,2016-7,7-2016,FY17,492,,,,,
212573,canceled,7/5/2016,cr_ALMOND PLAIN-200 GM,410.0,1,410.0,100148392,Soghaat,\N,0.0,cod,7/5/2016,Gross, 410 ,2016,7,2016-7,7-2016,FY17,493,,,,,
212574,order_refunded,7/5/2016,cr_ALMOND PLAIN-200 GM,410.0,1,110.0,100148393,Soghaat,\N,300.0,cod,7/5/2016,Valid, 410 ,2016,7,2016-7,7-2016,FY17,494,,,,,
212575,canceled,7/5/2016,sentiments_Ferrero Rocher Gift Box,1.0,1,1.0,100148394,\N,\N,0.0,cod,7/5/2016,Gross, 1 ,2016,7,2016-7,7-2016,FY17,495,,,,,
212576,order_refunded,7/5/2016,cr_ALMOND PLAIN-200 GM,410.0,1,110.0,100148395,Soghaat,42345,300.0,cod,7/5/2016,Valid, 410 ,2016,7,2016-7,7-2016,FY17,496,,,,,
212577,order_refunded,7/5/2016,cr_ALMOND PLAIN-200 GM,410.0,1,210.0,100148396,Soghaat,42345,200.0,cod,7/5/2016,Valid, 410 ,2016,7,2016-7,7-2016,FY17,496,,,,,
212579,canceled,7/5/2016,RS_Soan Papri-250gm,150.0,2,300.0,100148398,Soghaat,\N,0.0,cod,7/5/2016,Gross, 300 ,2016,7,2016-7,7-2016,FY17,479,,,,,
212578,complete,7/5/2016,Dany_Powerbank Pb- 42 ,700.0,1,700.0,100148397,Mobiles & Tablets,\N,0.0,cod,7/5/2016,Net, 700 ,2016,7,2016-7,7-2016,FY17,497,,,,,
212580,complete,7/5/2016,RL_B005,899.25,1,1798.25,100148399,Home & Living,\N,0.0,cod,7/5/2016,Net, 899 ,2016,7,2016-7,7-2016,FY17,498,,,,,
212581,complete,7/5/2016,bed&rest_S7,899.0,1,1798.25,100148399,Home & Living,\N,0.0,cod,7/5/2016,Net, 899 ,2016,7,2016-7,7-2016,FY17,498,,,,,
212582,complete,7/5/2016,cr_CASHEW NUT ROASTED-200 GM,375.0,1,175.0,100148400,Soghaat,42345,200.0,cod,7/5/2016,Net, 375 ,2016,7,2016-7,7-2016,FY17,496,,,,,
212583,complete,7/5/2016,cr_PLUM IRANI (SWEET)-500 GM,448.0,1,248.0,100148401,Soghaat,42345,200.0,cod,7/5/2016,Net, 448 ,2016,7,2016-7,7-2016,FY17,496,,,,,
212584,complete,7/5/2016,cr_FIG-200 GM,260.0,1,190.0,100148402,Soghaat,42345,133.33,cod,7/5/2016,Net, 260 ,2016,7,2016-7,7-2016,FY17,496,,,,,
212585,complete,7/5/2016,cr_PEANUT ROASTED-200 GM,130.0,1,190.0,100148402,Soghaat,42345,66.67,cod,7/5/2016,Net, 130 ,2016,7,2016-7,7-2016,FY17,496,,,,,
212586,complete,7/5/2016,cr_PISTA SALTED-200 GM,390.0,1,190.0,100148403,Soghaat,42345,200.0,cod,7/5/2016,Net, 390 ,2016,7,2016-7,7-2016,FY17,496,,,,,
212587,complete,7/5/2016,RS_cake rusk,190.0,3,1050.0,100148404,Soghaat,\N,0.0,cod,7/5/2016,Net, 570 ,2016,7,2016-7,7-2016,FY17,499,,,,,
212588,complete,7/5/2016,RS_Baklawa 500gm,330.0,1,1050.0,100148404,Soghaat,\N,0.0,cod,7/5/2016,Net, 330 ,2016,7,2016-7,7-2016,FY17,499,,,,,
212589,complete,7/5/2016,RS_Soan Papri-250gm,150.0,1,1050.0,100148404,Soghaat,\N,0.0,cod,7/5/2016,Net, 150 ,2016,7,2016-7,7-2016,FY17,499,,,,,
212590,complete,7/5/2016,J&J_JJWS-001,350.0,1,150.0,100148405,Kids & Baby,\N,200.0,cod,7/5/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,500,,,,,
212591,complete,7/5/2016,J&J_JJCM-003,250.0,1,199.0,100148406,Kids & Baby,\N,125.31,cod,7/5/2016,Net, 250 ,2016,7,2016-7,7-2016,FY17,500,,,,,
212592,complete,7/5/2016,J&J_JJR-4,149.0,1,199.0,100148406,Kids & Baby,\N,74.69,cod,7/5/2016,Net, 149 ,2016,7,2016-7,7-2016,FY17,500,,,,,
212593,complete,7/5/2016,Hstyle_HW-2016150,500.0,1,200.0,100148407,Beauty & Grooming,\N,300.0,cod,7/5/2016,Net, 500 ,2016,7,2016-7,7-2016,FY17,500,,,,,
212594,complete,7/5/2016,Hstyle_HW-2016159,405.0,1,205.0,100148408,Beauty & Grooming,\N,200.0,cod,7/5/2016,Net, 405 ,2016,7,2016-7,7-2016,FY17,500,,,,,
212595,canceled,7/5/2016,Apple iPhone 6 (16GB) Gold,69999.0,1,69999.0,100148409,Mobiles & Tablets,\N,0.0,ublcreditcard,7/5/2016,Gross," 69,999 ",2016,7,2016-7,7-2016,FY17,501,,,,,
212596,complete,7/5/2016,Bjorn_WLBLBK005,1549.0,1,1549.0,100148410,Men's Fashion,\N,0.0,cod,7/5/2016,Net," 1,549 ",2016,7,2016-7,7-2016,FY17,502,,,,,
212597,canceled,7/5/2016,Audionic X-BOOM 5 Black,1761.0,1,1761.0,100148411,Computing,\N,0.0,cod,7/5/2016,Gross," 1,761 ",2016,7,2016-7,7-2016,FY17,503,,,,,
212598,order_refunded,7/5/2016,RS_Gulab jaman Tin,435.0,1,435.0,100148412,Soghaat,\N,0.0,cod,7/5/2016,Valid, 435 ,2016,7,2016-7,7-2016,FY17,504,,,,,
212600,complete,7/5/2016,vitamin_Prostate Support,480.0,1,480.0,100148414,Health & Sports,\N,0.0,cod,7/5/2016,Net, 480 ,2016,7,2016-7,7-2016,FY17,506,,,,,
212601,canceled,7/5/2016,Dany_Powerbank Pb- 42 ,700.0,1,700.0,100148415,Mobiles & Tablets,\N,0.0,cod,7/5/2016,Gross, 700 ,2016,7,2016-7,7-2016,FY17,507,,,,,
212602,complete,7/5/2016,Xenium_WA-201611,860.0,1,1160.0,100148416,Women's Fashion,\N,0.0,cod,7/5/2016,Net, 860 ,2016,7,2016-7,7-2016,FY17,122,,,,,
212603,complete,7/5/2016,pak_B-32,300.0,1,1160.0,100148416,Home & Living,\N,0.0,cod,7/5/2016,Net, 300 ,2016,7,2016-7,7-2016,FY17,122,,,,,
212604,complete,7/5/2016,GFC_Ceiling V.I.P,3600.0,1,264.0,100148417,Appliances,\N,0.0,cod,7/5/2016,Net," 3,600 ",2016,7,2016-7,7-2016,FY17,508,,,,,
212605,canceled,7/5/2016,Fitbit_Surge,33000.0,1,33000.0,100148418,Mobiles & Tablets,\N,0.0,cod,7/5/2016,Gross," 33,000 ",2016,7,2016-7,7-2016,FY17,509,,,,,
212608,canceled,7/5/2016,RB_VASJPLSF262005002-M,1240.0,1,1740.0,100148420,Men's Fashion,\N,0.0,mcblite,7/5/2016,Gross," 1,240 ",2016,7,2016-7,7-2016,FY17,511,,,,,
212610,canceled,7/5/2016,emo_HSP-17043-M,500.0,1,1740.0,100148420,Men's Fashion,\N,0.0,mcblite,7/5/2016,Gross, 500 ,2016,7,2016-7,7-2016,FY17,511,,,,,
212613,complete,7/5/2016,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100148422,Soghaat,\N,0.0,cod,7/5/2016,Net, 350 ,2016,7,2016-7,7-2016,FY17,512,,,,,
212612,canceled,7/5/2016,AKL_A131128708_SS-8_Pink,5975.0,1,5975.0,100148421,Women's Fashion,\N,0.0,mygateway,7/5/2016,Gross," 5,975 ",2016,7,2016-7,7-2016,FY17,513,,,,,
212614,complete,7/5/2016,Turbo_100197,65.0,3,0.0,100148423,Home & Living,\N,195.0,cod,7/5/2016,Net, 195 ,2016,7,2016-7,7-2016,FY17,514,,,,,
212615,complete,7/5/2016,YC_ODD-CHP-DIP-PLT,142.0,1,0.0,100148424,Home & Living,\N,142.0,cod,7/5/2016,Net, 142 ,2016,7,2016-7,7-2016,FY17,514,,,,,
212616,complete,7/5/2016,tram_TT23080083,55.0,1,0.0,100148424,Home & Living,\N,55.0,cod,7/5/2016,Net, 55 ,2016,7,2016-7,7-2016,FY17,514,,,,,
212617,complete,7/5/2016,Turbo_100184,91.0,2,0.0,100148425,Home & Living,\N,182.0,cod,7/5/2016,Net, 182 ,2016,7,2016-7,7-2016,FY17,514,,,,,
212618,complete,7/5/2016,JBS_TAT-037,180.0,1,0.0,100148426,Home & Living,\N,180.0,cod,7/5/2016,Net, 180 ,2016,7,2016-7,7-2016,FY17,514,,,,,
212619,complete,7/5/2016,L&L_LLHPL807,215.0,1,15.0,100148427,Home & Living,\N,200.0,cod,7/5/2016,Net, 215 ,2016,7,2016-7,7-2016,FY17,514,,,,,
212620,canceled,7/5/2016,noritake_NT4277M,770.0,1,2080.0,100148428,Home & Living,\N,0.0,cod,7/5/2016,Gross, 770 ,2016,7,2016-7,7-2016,FY17,23,,,,,
212621,canceled,7/5/2016,JBS_WEN-066,380.0,1,2080.0,100148428,Home & Living,\N,0.0,cod,7/5/2016,Gross, 380 ,2016,7,2016-7,7-2016,FY17,23,,,,,
212622,canceled,7/5/2016,tram_TT23080083,55.0,1,2080.0,100148428,Home & Living,\N,0.0,cod,7/5/2016,Gross, 55 ,2016,7,2016-7,7-2016,FY17,23,,,,,
212623,canceled,7/5/2016,kansai_Frosted Glass,875.0,1,2080.0,100148428,\N,\N,0.0,cod,7/5/2016,Gross, 875 ,2016,7,2016-7,7-2016,FY17,23,,,,,
212624,complete,7/5/2016,Turbo_100028,110.0,1,0.0,100148429,Home & Living,\N,110.0,cod,7/5/2016,Net, 110 ,2016,7,2016-7,7-2016,FY17,514,,,,,
212625,complete,7/5/2016,tram_TT23081005,70.0,1,0.0,100148429,Home & Living,\N,70.0,cod,7/5/2016,Net, 70 ,2016,7,2016-7,7-2016,FY17,514,,,,,
212626,complete,7/5/2016,Turbo_100120,208.0,1,8.0,100148430,Home & Living,\N,200.0,cod,7/5/2016,Net, 208 ,2016,7,2016-7,7-2016,FY17,514,,,,,
212627,complete,7/5/2016,Turbo_100057,195.0,1,0.0,100148431,Home & Living,\N,195.0,cod,7/5/2016,Net, 195 ,2016,7,2016-7,7-2016,FY17,514,,,,,
212628,complete,7/5/2016,Bold_Fresh,299.0,1,299.0,100148432,Beauty & Grooming,\N,0.0,cod,7/5/2016,Net, 299 ,2016,7,2016-7,7-2016,FY17,515,,,,,
212630,canceled,7/5/2016,Al Muhafiz Sohan Halwa Cashew,570.0,1,570.0,100148434,Soghaat,\N,0.0,cod,7/5/2016,Gross, 570 ,2016,7,2016-7,7-2016,FY17,517,,,,,
212631,complete,7/5/2016,Audionic_ B-770,1175.0,1,1175.0,100148435,Computing,\N,0.0,cod,7/5/2016,Net," 1,175 ",2016,7,2016-7,7-2016,FY17,518,,,,,
212632,canceled,7/5/2016,UK_Namkino Mix Nimco 5 Pcs Gift Pack,495.0,2,2190.0,100148436,Soghaat,\N,0.0,ublcreditcard,7/5/2016,Gross, 990 ,2016,7,2016-7,7-2016,FY17,394,,,,,
212633,canceled,7/5/2016,RS_Gulab jaman Tin,435.0,2,2190.0,100148436,Soghaat,\N,0.0,ublcreditcard,7/5/2016,Gross, 870 ,2016,7,2016-7,7-2016,FY17,394,,,,,
212634,canceled,7/5/2016,RS_Baklawa 500gm,330.0,1,2190.0,100148436,Soghaat,\N,0.0,ublcreditcard,7/5/2016,Gross, 330 ,2016,7,2016-7,7-2016,FY17,394,,,,,
212635,order_refunded,7/5/2016,shopingmania_Ruby Necklace & Earrings Set,1499.0,1,1499.0,100148437,Women's Fashion,\N,0.0,cod,7/5/2016,Valid," 1,499 ",2016,7,2016-7,7-2016,FY17,519,,,,,
212636,canceled,7/5/2016,MYWALET_MW-060-BROWN,626.0,1,626.0,100148438,Men's Fashion,\N,0.0,ublcreditcard,7/5/2016,Gross, 626 ,2016,7,2016-7,7-2016,FY17,520,,,,,
212637,canceled,7/5/2016,BK5110250OR,234.0,1,234.0,100148439,Soghaat,\N,0.0,cod,7/5/2016,Gross, 234 ,2016,7,2016-7,7-2016,FY17,521,,,,,
212639,order_refunded,7/5/2016,sputnik_179/2-10,1500.0,1,1500.0,100148441,Men's Fashion,\N,0.0,cod,7/5/2016,Valid," 1,500 ",2016,7,2016-7,7-2016,FY17,522,,,,,
212641,complete,7/5/2016,Dany39525871458523879523,60.0,1,60.0,100148442,Computing,\N,0.0,cod,7/5/2016,Net, 60 ,2016,7,2016-7,7-2016,FY17,523,,,,,
212642,order_refunded,7/5/2016,Xenium_MBC-2016130,799.0,1,1099.0,100148443,Mobiles & Tablets,\N,0.0,cod,7/5/2016,Valid, 799 ,2016,7,2016-7,7-2016,FY17,524,,,,,
212643,order_refunded,7/5/2016,Xenium_TG-201653,300.0,1,1099.0,100148443,Mobiles & Tablets,\N,0.0,cod,7/5/2016,Valid, 300 ,2016,7,2016-7,7-2016,FY17,524,,,,,
212644,complete,7/5/2016,Audionic X-BOOM 5 Black,1761.0,1,0.0,100148444,Computing,\N,0.0,productcredit,7/5/2016,Net," 1,761 ",2016,7,2016-7,7-2016,FY17,525,,,,,
212645,complete,7/5/2016,AUDIONIC6-954217-548944,450.0,2,0.0,100148445,Computing,\N,0.0,productcredit,7/5/2016,Net, 900 ,2016,7,2016-7,7-2016,FY17,525,,,,,
212646,complete,7/5/2016,MEGUIAR_G10307,1400.0,1,1400.0,100148446,Others,\N,0.0,cod,7/5/2016,Net," 1,400 ",2016,7,2016-7,7-2016,FY17,526,,,,,
212647,complete,7/5/2016,UK_Namkino Crunchy Nut Mix 200 Gms,100.0,4,1515.0,100148447,Soghaat,\N,0.0,cod,7/5/2016,Net, 400 ,2016,7,2016-7,7-2016,FY17,527,,,,,
212648,complete,7/5/2016,UK_Soan Papdi Orange 250 Gms,150.0,2,1515.0,100148447,Soghaat,\N,0.0,cod,7/5/2016,Net, 300 ,2016,7,2016-7,7-2016,FY17,527,,,,,
212649,complete,7/5/2016,UK_Bhel Puri 200 Gms,150.0,2,1515.0,100148447,Soghaat,\N,0.0,cod,7/5/2016,Net, 300 ,2016,7,2016-7,7-2016,FY17,527,,,,,
212650,complete,7/5/2016,RS_Gulab jaman Tin,435.0,1,1515.0,100148447,Soghaat,\N,0.0,cod,7/5/2016,Net, 435 ,2016,7,2016-7,7-2016,FY17,527,,,,,
212651,complete,7/5/2016,UK_Namkino Mix Nimco 200 Gms,80.0,1,1515.0,100148447,Soghaat,\N,0.0,cod,7/5/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,527,,,,,
212652,complete,7/5/2016,sentiments_WRK1612,1.0,1,0.0,100148448,\N,\N,1.0,cod,7/5/2016,Net, 1 ,2016,7,2016-7,7-2016,FY17,528,,,,,
212653,complete,7/5/2016,HR_Masala Moong Dal 200g,200.0,1,754.0,100148449,Soghaat,\N,0.0,cod,7/5/2016,Net, 200 ,2016,7,2016-7,7-2016,FY17,529,,,,,
212654,complete,7/5/2016,BK1080200CF,144.0,1,754.0,100148449,Soghaat,\N,0.0,cod,7/5/2016,Net, 144 ,2016,7,2016-7,7-2016,FY17,529,,,,,
212655,complete,7/5/2016,UK_Namkino Masala Sev 200 Gms,80.0,1,754.0,100148449,Soghaat,\N,0.0,cod,7/5/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,529,,,,,
212656,complete,7/5/2016,RS_Baklawa 500gm,330.0,1,754.0,100148449,Soghaat,\N,0.0,cod,7/5/2016,Net, 330 ,2016,7,2016-7,7-2016,FY17,529,,,,,
212657,canceled,7/5/2016,Am-PTV_VC-1029-M,6000.0,1,17000.0,100148450,Men's Fashion,\N,0.0,mygateway,7/5/2016,Gross," 6,000 ",2016,7,2016-7,7-2016,FY17,530,,,,,
212659,canceled,7/5/2016,AM-Light Beige Suit APS-5100-Medium,5500.0,1,17000.0,100148450,Men's Fashion,\N,0.0,mygateway,7/5/2016,Gross," 5,500 ",2016,7,2016-7,7-2016,FY17,530,,,,,
212661,canceled,7/5/2016,AM-Sky Blue Shalwar Suit APS-5100-Medium,5500.0,1,17000.0,100148450,Men's Fashion,\N,0.0,mygateway,7/5/2016,Gross," 5,500 ",2016,7,2016-7,7-2016,FY17,530,,,,,
212663,canceled,7/5/2016,PucaM_SS-15-BROWN-44,1275.0,1,1275.0,100148451,Men's Fashion,\N,0.0,cod,7/5/2016,Gross," 1,275 ",2016,7,2016-7,7-2016,FY17,531,,,,,
212665,order_refunded,7/5/2016,PucaM_SS-15-BROWN-44,1275.0,1,775.0,100148452,Men's Fashion,\N,500.0,cod,7/5/2016,Valid," 1,275 ",2016,7,2016-7,7-2016,FY17,531,,,,,
212667,canceled,7/5/2016,AM-Light Beige Suit APS-5100-Medium,5500.0,1,16000.0,100148453,Men's Fashion,\N,0.0,ublcreditcard,7/5/2016,Gross," 5,500 ",2016,7,2016-7,7-2016,FY17,530,,,,,
212669,canceled,7/5/2016,Am-PTV_VC-1029-M,6000.0,1,16000.0,100148453,Men's Fashion,\N,0.0,ublcreditcard,7/5/2016,Gross," 6,000 ",2016,7,2016-7,7-2016,FY17,530,,,,,
212671,canceled,7/5/2016,AM-White Cotton Shalwar Suit  AES-1067-Medium,4500.0,1,16000.0,100148453,Men's Fashion,\N,0.0,ublcreditcard,7/5/2016,Gross," 4,500 ",2016,7,2016-7,7-2016,FY17,530,,,,,
212673,order_refunded,7/5/2016,Am-PTV_VC-1029-M,6000.0,1,10500.0,100148454,Men's Fashion,\N,0.0,ublcreditcard,7/5/2016,Valid," 6,000 ",2016,7,2016-7,7-2016,FY17,530,,,,,
212675,order_refunded,7/5/2016,AM-White Cotton Shalwar Suit  AES-1067-Medium,4500.0,1,10500.0,100148454,Men's Fashion,\N,0.0,ublcreditcard,7/5/2016,Valid," 4,500 ",2016,7,2016-7,7-2016,FY17,530,,,,,
212677,order_refunded,7/5/2016,HP P1102 - White_18,10950.0,2,21900.0,100148455,Computing,\N,0.0,cod,7/5/2016,Valid," 21,900 ",2016,7,2016-7,7-2016,FY17,532,,,,,
212678,complete,7/5/2016,shoppers stop_MagicGlass-3,465.0,1,465.0,100148456,\N,R-GUJ-5095,0.0,cod,7/5/2016,Net, 465 ,2016,7,2016-7,7-2016,FY17,533,,,,,
212679,order_refunded,7/5/2016,AKL_A131130486_SS-183_Peach,2338.0,1,2338.0,100148457,Women's Fashion,\N,0.0,cod,7/5/2016,Valid," 2,338 ",2016,7,2016-7,7-2016,FY17,36,,,,,
212680,complete,7/5/2016,Huawei P8 lite,19370.0,1,19370.0,100148458,Mobiles & Tablets,\N,0.0,ublcreditcard,7/5/2016,Net," 19,370 ",2016,7,2016-7,7-2016,FY17,534,,,,,
212681,canceled,7/5/2016,sputnik_701/D14-11,1500.0,1,2550.0,100148459,Men's Fashion,\N,0.0,cod,7/5/2016,Gross," 1,500 ",2016,7,2016-7,7-2016,FY17,535,,,,,
212683,canceled,7/5/2016,jackpot_JP-14,1050.0,1,2550.0,100148459,Appliances,\N,0.0,cod,7/5/2016,Gross," 1,050 ",2016,7,2016-7,7-2016,FY17,535,,,,,
212684,complete,7/5/2016,Samsung Metro 312 SM-B312E,3499.0,1,3679.0,100148460,Mobiles & Tablets,\N,0.0,cod,7/5/2016,Net," 3,499 ",2016,7,2016-7,7-2016,FY17,536,,,,,
212685,complete,7/5/2016,UK_Namkino Spicy Peanuts 200 Gms,100.0,1,3679.0,100148460,Soghaat,\N,0.0,cod,7/5/2016,Net, 100 ,2016,7,2016-7,7-2016,FY17,536,,,,,
212686,complete,7/5/2016,UK_Namkino Chatkhara Papdi 150 Gms,80.0,1,3679.0,100148460,Soghaat,\N,0.0,cod,7/5/2016,Net, 80 ,2016,7,2016-7,7-2016,FY17,536,,,,,
212687,complete,7/5/2016,redspot_9789696230007,470.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 470 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212688,complete,7/5/2016,redspot_9789696230144,460.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 460 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212689,complete,7/5/2016,redspot_9789810841492,930.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 930 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212690,complete,7/5/2016,redspot_9789696230106,460.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 460 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212691,complete,7/5/2016,redspot_9810452144,550.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 550 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212692,complete,7/5/2016,redspot_9789810780159,930.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 930 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212693,complete,7/5/2016,redspot_9789810477189,550.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 550 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212694,complete,7/5/2016,redspot_9789696230069,460.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 460 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212695,complete,7/5/2016,redspot_9789696230243,450.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 450 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212696,complete,7/5/2016,redspot_9789696230205,400.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 400 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212697,complete,7/5/2016,redspot_9789810445210,920.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 920 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212698,complete,7/5/2016,redspot_9789810517359,1100.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net," 1,100 ",2016,7,2016-7,7-2016,FY17,537,,,,,
212699,complete,7/5/2016,redspot_9789696230137,470.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 470 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212700,complete,7/5/2016,redspot_9810824280,550.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 550 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212701,complete,7/5/2016,redspot_9810477198,550.0,1,9250.0,100148461,School & Education,\N,0.0,cod,7/5/2016,Net, 550 ,2016,7,2016-7,7-2016,FY17,537,,,,,
212702,order_refunded,7/5/2016,Q MOBILE Noir W50,6900.0,1,6900.0,100148462,Mobiles & Tablets,\N,0.0,cod,7/5/2016,Valid," 6,900 ",2016,7,2016-7,7-2016,FY17,538,,,,,
212703,complete,7/5/2016,RS_Double Delight,380.0,1,180.0,100148463,Soghaat,\N,200.0,cod,7/5/2016,Net, 380 ,2016,7,2016-7,7-2016,FY17,539,,,,,
212704,order_refunded,7/5/2016,RS_Chum Chum Tin,435.0,1,135.0,100148464,Soghaat,\N,300.0,cod,7/5/2016,Valid, 435 ,2016,7,2016-7,7-2016,FY17,531,,,,,
